sl_no,text,Label
58,NEWS ALERT: Griner's lawyers tell Russian court she was prescribed medical cannabis... [ Read Full Story @ https://t.co/8X0d1dg6Nc ] #Jobs #Careers #Marijuana #Cannabis #Hemp #CBD #Job #Career #Employment #JobBoard #JobHunt #JobSearch #HiringNow,1
59,"Marijuana Journal and Tracking System: Cannabis Notebook or Diary for Pot Users (Medical or Recreational) - Cannabis Gift for [FWG0WXW]

https://t.co/F26zRAtraA",1
60,"The first licenses will be granted to those previously impacted by the enforcement of laws that prohibited marijuana use and possession.
https://t.co/hcwZs1keQ0",1
61,Marijuana // Chrome Sparks,1
62,If Mitch McConnell ushers in the entire opioid epidemic on his watch (w KY being 1 of the 3 states specifically targeted by Purdue Pharma) and then also prohibits medical marijuana to help addicts recover in his own state does that make him a regular monster or an extra monster?,1
63,Go to my YouTube channel GoldenGod and watch the entire Unboxing Review video on an eighth of Penn Health Group Cheese Cake Medical Marijuana flower. @pennhealthgroup https://t.co/hnvMqtP5Yu,1
64,Go to my YouTube channel GoldenGod and watch the entire Unboxing Review video on an eighth of Penn Health Group Cheese Cake Medical Marijuana flower. @pennhealthgroup https://t.co/snqpaSRv16,1
65,"Hemp's properties allow mold resistance, and its porous materiality makes the building materials made of it breathable. In addition hemp possesses the ability to absorb and release moisture without deteriorating.
Legalise Hemp

Marijuana
#HempSiBangi",1
66,Cannabiz…via @NYTimes https://t.co/g2ahN2IDUe,1
67,If Mitch McConnell ushers in the entire opioid epidemic on his watch (w KY being 1 of the 3 states specifically targeted by Purdue Pharma) and then also prohibits medical marijuana to help addicts recover in his own state does that make him a regular monster or an extra monster?,1
68,"Taxes, Regulations, and Small Business in California’s Marijuana Industry

@CatoInstitute https://t.co/pgqlqBP8P1",1
69,"Marijuana and hallucinogen use in the past year reported by young adults 19 to 30 years old increased significantly in 2021 compared to five and 10 years ago, reaching historic highs in this age group since 1988, according to the Monitoring the Future (M… https://t.co/vUobPbVWL5",1
70,"Is marijuana a gateway drug? 
Christian says “I was given my first joint in the playground of my school. I’m a heroin addict now, and I’ve just finished my eighth treatment for drug addiction.” 
https://t.co/XOfsojPSRG
#gateway #marijuana https://t.co/NU6cQMuGBS",1
71,"People ages 19 to 30 are using weed and hallucinogens at the highest rates ever recorded, according to a 2021 NIH survey. Binge-drinking also hit its highest level since 2005.
https://t.co/TTPpnDxmjV",1
72,Did you know that marijuana and hallucinogen use reported by 19 to 30 years old increased significantly in 2021 compared to five and 10 years ago? What can you do? Get involved and reach kids before dealers do 👉 https://t.co/72mXV7xphP https://t.co/lk6MeL38m4,1
73,Marijuana smokers who hold the smoke in their lungs for more than ten seconds cause excessive damage to their lower respiratory tract. Holding the smoke in for so long doesn't maximize THC absorption (which happens rapidly). Smoke should be held in for a maximum of three seconds.,1
74,If Mitch McConnell ushers in the entire opioid epidemic on his watch (w KY being 1 of the 3 states specifically targeted by Purdue Pharma) and then also prohibits medical marijuana to help addicts recover in his own state does that make him a regular monster or an extra monster?,1
75,"‘Specimen of marijuana growing on farm near Plano, Illinois.’ 1938 https://t.co/4hHuCWdxl3",1
76,"#cannabiscommunity #marijuana #cannabis Minnesota hemp edibles law ushers in new rivals, upends marijuana market … ’s two licensed medical marijuana providers – owned by Verano … others are considering bans.
        Marijuana edibles, too https://t.co/Ltfgd0B2tp https://t.co/AeuWcQngTs",1
77,"#cannabiscommunity #marijuana #cannabis Recreational Marijuana Will Get a Vote This Fall, but Will It Count? | Arkansas Business News 
                We were unable to send the article.
            
                                    The state has https://t.co/NehhX6wG4a https://t.co/QMB6ywUR9M",1
78,"#cannabis #marijuana #weed #cannabiscommunity Indigo Harper Partners Up With Kurativ Premium CBD To Broade… 
                 
                    (MENAFN- GetNews) 
  NEWPORT BEACH AND TEMECULA, CA – AUGUST 6, 2022 –  CBD brands Indigo Harper and https://t.co/srLjxILu9C https://t.co/XAFVcpn7jp",1
79,"#cannabis #marijuana #weed #cannabiscommunity 4 Ways You Can Use CBD To Get The Most Out Of It … natural remedy for various ailments. CBD offers several health benefits,  … /rLR4smahG2Q
        1. Use CBD Topically
        CBD topicals are lotions, https://t.co/EroU1G5cH7 https://t.co/9JWd8JTD7q",1
80,Go to my YouTube channel GoldenGod and watch the entire Unboxing Review video on an eighth of Penn Health Group Cheese Cake Medical Marijuana flower. @pennhealthgroup https://t.co/QX7z0RBaic,1
81,@omw @CNN Oklahoma expanded Medicaid and has medicinal marijuana…also a working power grid.,1
82,"Thailand Had Notoriously Harsh Drug Laws. Now Weed Is Legal—and That's Making Things Complicated - Bangkok Post

https://t.co/cN8FHnGEVF

Today, tourists strolling the Thai capital have their pick of dozens of shops and stalls emblazoned with neon marijuana leaves",1
83,@muir_hands @CCVagina Logically every pot smoker in the world reads marinara as marijuana because we aren't fully paying attention lol,1
84,N.Y. Medical Marijuana Giants Struggle to Break Into Recreational Market https://t.co/aoNlsD1FBe,1
85,If Mitch McConnell ushers in the entire opioid epidemic on his watch (w KY being 1 of the 3 states specifically targeted by Purdue Pharma) and then also prohibits medical marijuana to help addicts recover in his own state does that make him a regular monster or an extra monster?,1
86,If Mitch McConnell ushers in the entire opioid epidemic on his watch (w KY being 1 of the 3 states specifically targeted by Purdue Pharma) and then also prohibits medical marijuana to help addicts recover in his own state does that make him a regular monster or an extra monster?,1
87,If Mitch McConnell ushers in the entire opioid epidemic on his watch (w KY being 1 of the 3 states specifically targeted by Purdue Pharma) and then also prohibits medical marijuana to help addicts recover in his own state does that make him a regular monster or an extra monster?,1
88,"Some of you are so carried away by social media buzz that you forget that smoking marijuana and the likes of it is still illegal in Nigeria.  If NDLEA picks you up, understand that you can actually do time for it. The people hailing you now won’t be there when you’re arrested.",1
89,"Despite the prominence of marijuana usage for medicinal and recreational reasons both today and in the recent past, it continues to be perceived in a negative light by many people with a taboo-like stigma still bound to cannabis to date.

Read more at https://t.co/ugigq0HvMv https://t.co/oEfNGIpoor",1
90,"People ages 19 to 30 are using weed and hallucinogens at the highest rates ever recorded, according to a 2021 NIH survey. Binge-drinking also hit its highest level since 2005.
https://t.co/TTPpnDxmjV",1
91,"@AnthonyMKreis Now I get your silly cartoon because it took me a minute to figure out which liberal agenda and/or cause you were ""outraged"" by &amp; trying to justify. I'm pretty sure debt doesn't work like that, &amp; I guess we should keep all marijuana criminals in prison once it's legal. Right?",1
92,"Looking at KJ’s IG Story, I bet you he’s having the time of his life right now

Imagine being sponsored by taxpayer’s money to “study” marijuana

That’s every stoner’s dream",1
93,If Mitch McConnell ushers in the entire opioid epidemic on his watch (w KY being 1 of the 3 states specifically targeted by Purdue Pharma) and then also prohibits medical marijuana to help addicts recover in his own state does that make him a regular monster or an extra monster?,1
94,"George took my #bakingwithcannabis to the local dispensary and they went nuts for it and sure enough the next day, sales.  It's a beautiful #cookbook to own for the #marijuana chef.  Check it out https://t.co/TxYtDQBOxX",1
95,@loud @Marijuana @ps5 😅😂😂 because you make me feel different nobody can give me the feeling you give me LOUD,1
96,"Should they not federally decriminalize it before they do this?
 Feds Issue First Refunds For Cannabis Products That Were 'Deceptively Marketed' To Consumers - Marijuana Moment https://t.co/ZqVIK5Rhmy",1
97,Statewide poll shows referendum on #recreationalmarijuana legalization in S.D. could fail in November https://t.co/K1ahdVy6Zs,1
98,@Teehrankinq @Marijuana @ps5 Why would you want to b here with me?,1
99,Marijuana smokers who hold the smoke in their lungs for more than ten seconds cause excessive damage to their lower respiratory tract. Holding the smoke in for so long doesn't maximize THC absorption (which happens rapidly). Smoke should be held in for a maximum of three seconds.,1
0,i love my mom dearly but i’ve never met anyone who could benefit more from smoking a little weed,1
1,Quit smoking @WHO #MedEd #MedTwitter #CommitToQuit #FOAMed #QuitSmoking #tobacco https://t.co/X8JnY5J2le,1
2,"#LigerReview our rating 0/5

Positive 

👉 Car parking Time
👉 Start Credits
👉 Health Advices about smoking 
👉 Interval Gap
👉 End Credits

Negative

👉 Full Movie

MEGA DISASTER #Liger

#WaatLagaDenge",1
3,i love my mom dearly but i’ve never met anyone who could benefit more from smoking a little weed,1
4,chaewon is smoking hot https://t.co/C0Kc03q0M8,1
5,They tried to tell me I wouldn’t be shit family doubted I couldn’t believe I Hadda focus n better myself fighting anxiety smoking these treeeees https://t.co/8Yilj8iu3C,1
6,"#LigerReview our rating 0/5

Positive 

👉 Car parking Time
👉 Start Credits
👉 Health Advices about smoking 
👉 Interval Gap
👉 End Credits

Negative

👉 Full Movie

MEGA DISASTER #Liger

#WaatLagaDenge",1
7,"@James_Grieves It's cheap and it plays camp music. It also has the only sheltered smoking area in the village. It's a good laugh but yeah, expect busy and hot 😂",1
8,i love my mom dearly but i’ve never met anyone who could benefit more from smoking a little weed,1
9,"In a #UK pilot, GPs gave smokers free #vaping kits to help them quit &amp; the results are in! Nearly HALF of the patients had stopped smoking within a month! This proves what we already knew - #VapingWorks! 

https://t.co/9Ea91BH9wh https://t.co/pHmvszv2OA",1
10,i love my mom dearly but i’ve never met anyone who could benefit more from smoking a little weed,1
11,i love my mom dearly but i’ve never met anyone who could benefit more from smoking a little weed,1
12,i love my mom dearly but i’ve never met anyone who could benefit more from smoking a little weed,1
13,@starxdvust bad take lol i had a whole episode of psychosis just like her bc of psychedelics and the reason it lasted sooo long was bc i was still smoking weed every day. weed can cause or worsen psychosis for mentally ill people please educate yourself,1
14,"Weeks 27
Victories - O
Economy - 🚽💩
Dead - 50,000
Ladas - Not enough
Appliances looted - ♾️
NATO casualties - 0
What doing - Airfefense
Slow down - Totally planned
Ammo dumps - 'Smoking accidents'
Zelensky - Trolling 😤

I remain a master strategist",1
15,i love my mom dearly but i’ve never met anyone who could benefit more from smoking a little weed,1
16,i love my mom dearly but i’ve never met anyone who could benefit more from smoking a little weed,1
17,Something highly political here....but is it a smoking gun? #μμε_ξεφτιλες #Politico #mitsotakis https://t.co/IeNoAqpHAl,1
18,"#LigerReview our rating 0/5

Positive 

👉 Car parking Time
👉 Start Credits
👉 Health Advices about smoking 
👉 Interval Gap
👉 End Credits

Negative

👉 Full Movie

MEGA DISASTER #Liger

#WaatLagaDenge",1
19,i love my mom dearly but i’ve never met anyone who could benefit more from smoking a little weed,1
20,sapnap absolutely does not realize how deep everyone will dive to find every single clip of him joking about smoking weed like im absolutely sobbing at how old some of the clips on my tl are 😭,1
21,"@NewJeffCT @wwwbigbaldhead @Messinium @Davina51026186 @Alexarenee1 @AllanRo30526638 @emikoko896 @Cheryl_W61 @0Linalan96 @LauraRose92 @smoking_reedus @wendigrier22 @sunshinesreedus @AntoniaSchmitt4 @HeyMo517 @leedusme1227 @Kavi59814611 @iowamamaof3 @Fdszeva @collette04 Yes, he truly did!",1
22,@KaakiMariela Smoking,1
23,"You're the apple to my pie ,&amp; you're the smoke 🚬💨to my high....🍎....
""APPLE SHAPED WATER PIPE""
[Go &amp; check ....in ....link]

#sloppyhippo #sloppyhippoproduct #sloppies #applesmoke
#smokingaccessories  #smoking #smokelovers #hookah #hookahtime #smokingfetish #smokingcigars https://t.co/v0k0lNqn1T",1
24,Just posted an sensual #smoking video in collab with @sluttyboy_all  on my OF. Check out:  https://t.co/BEWTcZjlCf https://t.co/j1Aigwb2Ca,1
25,Your mama told you stop smoking in her crib that is not an abusive household,1
26,i love my mom dearly but i’ve never met anyone who could benefit more from smoking a little weed,1
27,"@gtconway3d He didn’t INTEND to obstruct justice?!!?

What were they smoking? Trump has intentionally sought to obstruct justice every day of his life.

C’mon! It’s absurd to ignore the reality that he’s a lifelong tax cheat, money launderer &amp; defrauder. Obstructing justice is his forte.",1
28,i love my mom dearly but i’ve never met anyone who could benefit more from smoking a little weed,1
29,i love my mom dearly but i’ve never met anyone who could benefit more from smoking a little weed,1
30,"dude she called me her kid and gave me safety prevention tips cuz i told her about me smoking meth imma sob, she wss ao fucking sweet and talked to me like im a human being and not a random fucking child ugh i needed that so bad https://t.co/2Q7aUw6gq2",1
31,i love my mom dearly but i’ve never met anyone who could benefit more from smoking a little weed,1
32,@reginaldedward3 @RonFilipkowski I think Mr Lindell is smoking the foam in his crappy pillows. 😂😂,1
33,"@DZumaSambudla You father is the reason for poverty, hunger cost of living etc! He handed our country over to the guptas! What the hell are you smoking??? And let's not forget you instigated the riots, you pathetic woman!!",1
34,"Weeks 27
Victories - O
Economy - 🚽💩
Dead - 50,000
Ladas - Not enough
Appliances looted - ♾️
NATO casualties - 0
What doing - Airfefense
Slow down - Totally planned
Ammo dumps - 'Smoking accidents'
Zelensky - Trolling 😤

I remain a master strategist",1
35,i love my mom dearly but i’ve never met anyone who could benefit more from smoking a little weed,1
36,i love my mom dearly but i’ve never met anyone who could benefit more from smoking a little weed,1
37,i love my mom dearly but i’ve never met anyone who could benefit more from smoking a little weed,1
38,#Addiction Smoking isn't the only habit this book will help you kick  https://t.co/FUvXjjmzR7,1
39,"#LigerReview our rating 0/5

Positive 

👉 Car parking Time
👉 Start Credits
👉 Health Advices about smoking 
👉 Interval Gap
👉 End Credits

Negative

👉 Full Movie

MEGA DISASTER #Liger

#WaatLagaDenge",1
40,@RetroMayhem81 @GameCubeGalaxy The first time I tried to quit smoking was when Sunshine came out and I played the game a lot as a distraction.,1
41,@tyson_schubert Should you stop smoking and drinking when you do daily exercise like running and jogging,1
42,"@Peter_Grinspoon I moved to a town which is is known for rehab centres. I didnt realise this. Lots (the majority) of people I meet have a problem with alcohol. They seem to be brainwashed into thinking a bit of cannabis is a ""relapse"". Rehab businesses OK cigarette smoking though🤷‍♂️",1
43,"me bc i can’t do my daily walk around my house naked while smoking blunts bc my mom got sent home from work early 
 https://t.co/nPuePwu1ZH",1
44,Quit smoking @WHO #MedEd #MedTwitter #CommitToQuit #FOAMed #QuitSmoking #tobacco https://t.co/X8JnY5J2le,1
45,i love my mom dearly but i’ve never met anyone who could benefit more from smoking a little weed,1
46,Comtesse Monique smoking https://t.co/VTOFrjNlh0,1
47,"#LigerReview our rating 0/5

Positive 

👉 Car parking Time
👉 Start Credits
👉 Health Advices about smoking 
👉 Interval Gap
👉 End Credits

Negative

👉 Full Movie

MEGA DISASTER #Liger

#WaatLagaDenge",1
48,Joint practice cancelled. Joint smoking commenced https://t.co/dPTgMTNxy2,1
49,@jacktwheatley I get not smoking them but having a collection of cool ones is fun,1
50,I don't know how I feel about that pastor's tweet quoting a lady smoking in her video.,1
51,"The kids show would run live in three weeks. I found #Tokoloshe in his dressing room chain smoking. It took some talking and contract concessions, but the pint-sized bad boy agreed to perform sans cigarettes. What did he do? Flashed his bits and puffed like Vesuvius!

#vss365 https://t.co/gGjE8LgUe8",1
52,i love my mom dearly but i’ve never met anyone who could benefit more from smoking a little weed,1
53,i love my mom dearly but i’ve never met anyone who could benefit more from smoking a little weed,1
54,i love my mom dearly but i’ve never met anyone who could benefit more from smoking a little weed,1
55,@cloud9barbiey Mine was horrible. I was high for 3 days! I ate a cupcake a chocolate bar and a cookie not knowing an edible high was different from a smoking high ! I was begging God to take the high away…but I just kept getting higher ! Traumatized AF!!!!,1
56,I’m just smoking thinking to myself damn I need y’all 😢,1
57,Smoking is injurious to health 🥴 https://t.co/QH8KYImFJH,1
58,i love my mom dearly but i’ve never met anyone who could benefit more from smoking a little weed,1
59,"#LigerReview our rating 0/5

Positive 

👉 Car parking Time
👉 Start Credits
👉 Health Advices about smoking 
👉 Interval Gap
👉 End Credits

Negative

👉 Full Movie

MEGA DISASTER #Liger

#WaatLagaDenge",1
60,i love my mom dearly but i’ve never met anyone who could benefit more from smoking a little weed,1
61,i love my mom dearly but i’ve never met anyone who could benefit more from smoking a little weed,1
62,Your mama told you stop smoking in her crib that is not an abusive household,1
63,"Traeger Grill &amp; Smoker Cookbook For Beginners: The Complete Cookbook with Tasty BBQ Recipes to Enjoy Smoking with Your Traege [VWYKPKX]

https://t.co/FHwULs1yKR https://t.co/AEaq5ccp79",1
64,I love smoking by myself puff puff my turn again,1
65,@ranmethlive Is your name ranmeth because you ran from the cops after smoking meth?,1
66,i love my mom dearly but i’ve never met anyone who could benefit more from smoking a little weed,1
67,i love my mom dearly but i’ve never met anyone who could benefit more from smoking a little weed,1
68,I want to smoke whatever the Clone Wars writers were smoking when they wrote this arc https://t.co/wXoqPljkaO,1
69,"Instead of further stigmatizing smokers, we need to give them all opportunities to quit smoking once and for all. Prohibition doesn’t work. We should have learned that by now. 

https://t.co/w8BQfpXctu",1
70,"Arr Bgm 🔥 and @actorvijay Smoking style 🚭

#Varisu #Thalapathy67 #Beast https://t.co/vWG3ve0ZmJ",1
71,i love my mom dearly but i’ve never met anyone who could benefit more from smoking a little weed,1
72,"#DidYouKnow: Some risk factors for suffering from a stroke can be changed, treated, or medically managed. These include high blood pressure, heart disease, diabetes, cigarette smoking, obesity, lack of exercise, high cholesterol, and alcohol abuse. #KnowYourRisk https://t.co/OG2d3GzEb8",1
73,Do you think Tom Lawrence looks like the boy off chicken run or am I smoking wizard dick https://t.co/ftajzk0FDf,1
74,i love my mom dearly but i’ve never met anyone who could benefit more from smoking a little weed,1
75,"#LigerReview our rating 0/5

Positive 

👉 Car parking Time
👉 Start Credits
👉 Health Advices about smoking 
👉 Interval Gap
👉 End Credits

Negative

👉 Full Movie

MEGA DISASTER #Liger

#WaatLagaDenge",1
76,i love my mom dearly but i’ve never met anyone who could benefit more from smoking a little weed,1
77,"#LigerReview our rating 0/5

Positive 

👉 Car parking Time
👉 Start Credits
👉 Health Advices about smoking 
👉 Interval Gap
👉 End Credits

Negative

👉 Full Movie

MEGA DISASTER #Liger

#WaatLagaDenge",1
78,i love my mom dearly but i’ve never met anyone who could benefit more from smoking a little weed,1
79,i love my mom dearly but i’ve never met anyone who could benefit more from smoking a little weed,1
80,Smoking from your own garden is King.🍃,1
81,@luisvuitton___ shi same jus been smoking wit the boys n shi lost my weed yesterday cuz i accidentally threw the bag away it was in cuz i was high asl 😭,1
82,"Lizard King days away (yeah, I know he’s  smoking something with Aaron Rodgers-whatevs) Plus contest entry https://t.co/t6LlSG8gd2 https://t.co/wa3RhLDhnp",1
83,i love my mom dearly but i’ve never met anyone who could benefit more from smoking a little weed,1
84,"Weeks 27
Victories - O
Economy - 🚽💩
Dead - 50,000
Ladas - Not enough
Appliances looted - ♾️
NATO casualties - 0
What doing - Airfefense
Slow down - Totally planned
Ammo dumps - 'Smoking accidents'
Zelensky - Trolling 😤

I remain a master strategist",1
85,'These (online critics) have nothing to do with faith. Their fuel is hate': Canadian movie depicting Hindu goddess smoking sparks outrage in India https://t.co/5CTUoSN59k via @nationalpost,1
86,i love my mom dearly but i’ve never met anyone who could benefit more from smoking a little weed,1
87,"Weeks 27
Victories - O
Economy - 🚽💩
Dead - 50,000
Ladas - Not enough
Appliances looted - ♾️
NATO casualties - 0
What doing - Airfefense
Slow down - Totally planned
Ammo dumps - 'Smoking accidents'
Zelensky - Trolling 😤

I remain a master strategist",1
88,"Weeks 27
Victories - O
Economy - 🚽💩
Dead - 50,000
Ladas - Not enough
Appliances looted - ♾️
NATO casualties - 0
What doing - Airfefense
Slow down - Totally planned
Ammo dumps - 'Smoking accidents'
Zelensky - Trolling 😤

I remain a master strategist",1
89,anya taylor-joy smoking in venice https://t.co/m51EUSjya6,1
90,Quit smoking @WHO #MedEd #MedTwitter #CommitToQuit #FOAMed #QuitSmoking #tobacco https://t.co/X8JnY5J2le,1
91,@RWApodcast The Baltics have about 5x Russia's per capita  GDP since they left that sxithole. Most of Rus GDP is digging stuff out of the earth. 30% of Russians have no indoor toilet. Russia does provide the world leadership in smoking accidents though. #NAFO #NAFOexpansion,1
92,Your mama told you stop smoking in her crib that is not an abusive household,1
93,Women smoking cigarettes is hot and I don’t care how much woke lib anti-cancer propaganda you try to shove down my throat to convince me it’s not,1
94,i love my mom dearly but i’ve never met anyone who could benefit more from smoking a little weed,1
95,"If a Nigerian artiste has not dropped a song that encourages smoking weed, taking drugs and doing fraud, then he is not ready for stardom. From Davido to wizkid to burna boy to olamide, All your fav artist do it with the exception of few. Even asake sef dey promote weed smoking",1
96,i love my mom dearly but i’ve never met anyone who could benefit more from smoking a little weed,1
97,Im the joe biden of Smoking weed and getting head,1
98,"And I had people tweeting the vibe of the show fell flat after Moxley and Punk. Clearly you disrespect PAC and William Ospreay #AEWDynamite 

What the fuck are these people smoking/watching?",1
99,Ann Savage smoking a Cigarette https://t.co/hCeSbmdRvr,1
0,"Extended Duration Treatment of Tobacco Dependence: A Systematic Review and Meta-Analysis

🔗 https://t.co/CjdUnIMRta https://t.co/1eJv3VySQy",1
1,"As a cancer researcher it always hurts me that we don't address the root cause of diseases.

How you feel when a parent lets their child smoke is how I feel when I see them feeding children animal products. 

Tobacco &amp; processed meat are group 1 carcinogenic: they CAUSE cancer!! https://t.co/I44veppxla",1
2,Quit smoking @WHO #MedEd #MedTwitter #CommitToQuit #FOAMed #QuitSmoking #tobacco https://t.co/X8JnY5J2le,1
3,"#GodMoringMonday 
Tobacco is the biggest hindrance in the path of bhakti ....
#SantRampalJiQuotes ..... https://t.co/lO9d9rli1F",1
4,"As a cancer researcher it always hurts me that we don't address the root cause of diseases.

How you feel when a parent lets their child smoke is how I feel when I see them feeding children animal products. 

Tobacco &amp; processed meat are group 1 carcinogenic: they CAUSE cancer!! https://t.co/I44veppxla",1
5,"Each of Us Is Capable of Making A Difference!

Simply touched and proud of our bus conductor, advising passengers to maintain cleanliness and avoid tobacco products.

Together, we will accomplish the goal of @SwachhBharatGov as envisioned by Adarniya PM Shri @narendramodi Ji. https://t.co/WQs552bxNi",1
6,I tried a vape once and enjoyed it but i do not know how people can have such little dignity and self respect that they will go in to a shop and ask for a 'blue mango geek bar'. Get some tobacco in those lungs for goodness sake,1
7,"India: Share of female adults consuming tobacco:

2020: 13%
2018: 15%
2015: 17%
2010: 23%
2005: 30%
2000: 39%

(WHO: World Bank)",1
8,It could highlight how the traditional tobacco control policies supported by @EU_HaDEA  did not work in the UK and are not working in the EU https://t.co/yQGKwrpfad,1
9,"#GodMorningThrusday
it is a heinous sin to drink alcohol, etc meat, and consume tobacco..
__________________________
- 𝑺𝒂𝒏𝒕 𝑹𝒂𝒎𝒑𝒂𝒍 𝒋𝒊 𝑴𝒂𝒉𝒂𝒓𝒂𝒋
-Must Watch Sadhna TV 7:30PM (IST).
🌳🌲🌸🌺🥀🌷 https://t.co/4G6j7SnJuF",1
10,Tobacco kills more than 8 million people each year. More than 7 million of those deaths are the result of direct tobacco use while around 1.2 million die due to exposure to second-hand smoke. #Tobaccoff https://t.co/lFwYZMd40d,1
11,"Oh my gosh.  Two of the best.  I could watch Ernie ""the cat"" Ladd promos all day long... And as far as that goes Stan ""the lariat"" Hansen could cut a great promo too with chewing tobacco and juice flying out and running down his chin.  @ReanaMK if I could take you back to 1985... https://t.co/XOQJYPmnW8",1
12,"🔴REVEALED

A pastor and prominent civil rights campaigner in the US says he was offered $250,000 to oppose plans to ban the sale of menthol cigarettes. 

He was told the money was coming from a tobacco company… (🧵)

https://t.co/Ip3hQfFxdq",1
13,Quit smoking @WHO #MedEd #MedTwitter #CommitToQuit #FOAMed #QuitSmoking #tobacco https://t.co/X8JnY5J2le,1
14,🏡🟩🟥Happy #NottinghamshireDay to all my Nottinghamshire followers! These Adidas Tobacco were customised in our county flag colours last year! Thank you for your ongoing support of a tiny local business! @Nottinghasm @adiFamily_  @bbcemt @MyNottingham @nottscc @nottslive 🟥🟩🏡 https://t.co/uk1Sv7CbU6,1
15,"As a cancer researcher it always hurts me that we don't address the root cause of diseases.

How you feel when a parent lets their child smoke is how I feel when I see them feeding children animal products. 

Tobacco &amp; processed meat are group 1 carcinogenic: they CAUSE cancer!! https://t.co/I44veppxla",1
16,Tobacco kills more than 8 million people each year. More than 7 million of those deaths are the result of direct tobacco use while around 1.2 million die due to exposure to second-hand smoke. #Tobaccoff https://t.co/lFwYZMd40d,1
17,"Each of Us Is Capable of Making A Difference!

Simply touched and proud of our bus conductor, advising passengers to maintain cleanliness and avoid tobacco products.

Together, we will accomplish the goal of @SwachhBharatGov as envisioned by Adarniya PM Shri @narendramodi Ji. https://t.co/WQs552bxNi",1
18,"Each of Us Is Capable of Making A Difference!

Simply touched and proud of our bus conductor, advising passengers to maintain cleanliness and avoid tobacco products.

Together, we will accomplish the goal of @SwachhBharatGov as envisioned by Adarniya PM Shri @narendramodi Ji. https://t.co/WQs552bxNi",1
19,"The EU Commission registered a new initiative calling for the first European tobacco-free generation by 2030. 

""This initiative shows the widespread misinformation about nicotine products. We can’t have a one-size fits all approach,"" says @LandlMichael.

https://t.co/KvIKqPcVWC",1
20,"@World3nder It's more quit while you were ahead,  I smoke occasionally tobacco in weird ways but very few times through out the year,  and also I had like 5 people in my life die of cancer,  plus my mother is a heavy smoker",1
21,"As a cancer researcher it always hurts me that we don't address the root cause of diseases.

How you feel when a parent lets their child smoke is how I feel when I see them feeding children animal products. 

Tobacco &amp; processed meat are group 1 carcinogenic: they CAUSE cancer!! https://t.co/I44veppxla",1
22,"As a cancer researcher it always hurts me that we don't address the root cause of diseases.

How you feel when a parent lets their child smoke is how I feel when I see them feeding children animal products. 

Tobacco &amp; processed meat are group 1 carcinogenic: they CAUSE cancer!! https://t.co/I44veppxla",1
23,The best option for management of oral cancer is to invest in prevention through reduction in alcohol and tobacco use.,1
24,"Each of Us Is Capable of Making A Difference!

Simply touched and proud of our bus conductor, advising passengers to maintain cleanliness and avoid tobacco products.

Together, we will accomplish the goal of @SwachhBharatGov as envisioned by Adarniya PM Shri @narendramodi Ji. https://t.co/WQs552bxNi",1
25,Quit smoking @WHO #MedEd #MedTwitter #CommitToQuit #FOAMed #QuitSmoking #tobacco https://t.co/X8JnY5J2le,1
26,"@mandym00dy Fuk ALcohol and Tobacco its all bad man.....dont be a fukn slave fool. I was and it hurt me bad ..its not worth it..Great JOb Princess, proud of you.",1
27,British American Tobacco = BAT https://t.co/CQpPuSmPgQ,1
28,"As a cancer researcher it always hurts me that we don't address the root cause of diseases.

How you feel when a parent lets their child smoke is how I feel when I see them feeding children animal products. 

Tobacco &amp; processed meat are group 1 carcinogenic: they CAUSE cancer!! https://t.co/I44veppxla",1
29,"Here's how to beat Porn, alcohol, tobacco, weed, social media abuse with zero relapse in 12 weeks 🧵 ;",1
30,Quit smoking @WHO #MedEd #MedTwitter #CommitToQuit #FOAMed #QuitSmoking #tobacco https://t.co/X8JnY5J2le,1
31,"#GodMorningThrusday
it is a heinous sin to drink alcohol, etc meat, and consume tobacco..
__________________________
- 𝑺𝒂𝒏𝒕 𝑹𝒂𝒎𝒑𝒂𝒍 𝒋𝒊 𝑴𝒂𝒉𝒂𝒓𝒂𝒋
-Must Watch Sadhna TV 7:30PM (IST).
🌳🌲🌸🌺🥀🌷 https://t.co/rLVeFSa5sm",1
32,"As a cancer researcher it always hurts me that we don't address the root cause of diseases.

How you feel when a parent lets their child smoke is how I feel when I see them feeding children animal products. 

Tobacco &amp; processed meat are group 1 carcinogenic: they CAUSE cancer!! https://t.co/I44veppxla",1
33,Playing Now ---&gt;&gt; Tobacco Road By @HighContrast https://t.co/Vj3KLK0i3E #discoveryislistening #uniteandinspire https://t.co/ylctmviuEV,1
34,"As a cancer researcher it always hurts me that we don't address the root cause of diseases.

How you feel when a parent lets their child smoke is how I feel when I see them feeding children animal products. 

Tobacco &amp; processed meat are group 1 carcinogenic: they CAUSE cancer!! https://t.co/I44veppxla",1
35,"@petersagal I always think about big oil companies and global warming the same as, for years, the way big tobacco denied the dangers of smoking. Eventually, as you say, the truth prevails, but what an extreme cost is incurred until it does.",1
36,"As a cancer researcher it always hurts me that we don't address the root cause of diseases.

How you feel when a parent lets their child smoke is how I feel when I see them feeding children animal products. 

Tobacco &amp; processed meat are group 1 carcinogenic: they CAUSE cancer!! https://t.co/I44veppxla",1
